"","Datetime","ID","Text","Language"
"129","Tue Feb 13 21:44:57 +0000 2018","OKIRO86","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/lABGX66f1p","en"
"130","Tue Feb 13 21:46:38 +0000 2018","Brantlotrios","RT @AVelaz5: @FoxNews @ChicagosMayor The inept mayor does not care about gun violence in Chicago. He is too busy preserving sanctuary city…","en"
"131","Tue Feb 13 21:51:02 +0000 2018","FrankJManrique3","RT @StrikePenA: Military Arms Channel Special Edition AR15! <U+0096> #gunreviews https://t.co/msTMmZOTty","en"
"132","Tue Feb 13 21:54:23 +0000 2018","LeishaElliott","RT @MarionCVB: Even if antique firearms aren’t your thing, the rich history of these fine products can be appreciated by everyone during th…","en"
"133","Tue Feb 13 21:58:22 +0000 2018","webcommenter","RT @thucydiplease: Ah yes, Bernie Sanders famously thinks abortion is a sin and demonic possession makes men do mass shootings https://t.co…","en"
"134","Tue Feb 13 22:02:39 +0000 2018","hikerlori","What the heck? #momsdemandaction https://t.co/8DpkdYWqRE","en"
"135","Tue Feb 13 22:09:25 +0000 2018","dillonzarrelli","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/GEFvOa5efe","en"
"136","Tue Feb 13 22:12:20 +0000 2018","gary31782","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/F5wcnjRMKn","en"
"137","Tue Feb 13 22:20:06 +0000 2018","FreedomWatchB1","CZ P-10 C Initial Review (And Rebuttal to Larry Vickers) <U+0096> #gunreviews https://t.co/byLeZXF3X1","en"
"138","Tue Feb 13 22:22:56 +0000 2018","sarco789","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/ndsFVT9vdw","en"
"139","Tue Feb 13 22:37:07 +0000 2018","typicalshooter","Stacking up a pair of classic Vietnam-era sub guns (VIDEO) https://t.co/yQshcVlXjw #2a #guns #NRA","en"
"140","Tue Feb 13 22:37:56 +0000 2018","doug_perceval","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/pZzhwmKrEg","en"
"141","Tue Feb 13 22:38:30 +0000 2018","GameOfTrumpster","@2ndamendment19 And yet, they cant, or do not bother to come up with birth control for men that is safe.","en"
"142","Tue Feb 13 22:42:41 +0000 2018","yeahnoworries","Reedsburg man faces charge of possession of firearm while #intoxicated - WiscNews https://t.co/muyviddiJG via @yeahnoworries #intoxicated","en"
